"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARHGAP10",208.573259252776,0.485133006334259,1.36168813782709,0.356273211800471,0.721635968767418,0.999677995230459
"NR3C2",89.6965647537299,2.09503841944401,1.70393727603313,1.22952789924368,0.218873944148773,0.983578215084266
"ENSG00000287292",4.67200600400823,2.08216184063057,1.69788715082874,1.22632522403757,0.220076312823044,NA
"IQCM",1.7642686501555,-0.529078572458727,1.46297971873592,-0.36164450243772,0.717617704274003,NA
"DCLK2",25.4876522802483,-3.72293243233191,1.57409504516928,-2.3651255645313,0.0180239588488315,0.370155482503369
"LRBA",251.015308147144,0.888366172800013,1.17001551488239,0.759277258720204,0.447686718358679,0.999677995230459
"RPS3A",2147.83893896809,0.287994044904137,0.795420558279206,0.362065126311516,0.717303363328498,0.999677995230459
"SH3D19",329.876914555519,-4.98591983100432,1.8399922830563,-2.70975040325849,0.00673338575916086,0.216806784887476
"FHIP1A",2.92568842714888,1.38100782984898,1.42238469487098,0.970910214957178,0.331592990945114,NA
"GATB",925.708051170623,-1.85774281571209,1.12472561027355,-1.65172980746857,0.0985896434037191,0.804066890315847
"ENSG00000249184",84.3495363722641,1.03900888428759,1.91504576255777,0.542550420779435,0.58743938296471,0.999677995230459
"FBXW7",2468.67397406922,-0.818906357886945,0.966210035534879,-0.847544868889311,0.396691488808404,0.999677995230459
"MIR4453HG",359.40421018593,1.84636672992227,1.54011862006439,1.19884709259932,0.230587407300276,0.996247358007636
"RPS3AP18",18.8029888780483,0.735297046586982,2.20327006050588,0.333729877134605,0.738583402191999,NA
"TMEM154",282.182736743186,-2.31331461359301,1.8158748512196,-1.27393945240186,0.202684875061768,0.971196703726002
"ARFIP1",463.701895699062,8.90565133318339,1.81893759041245,4.89607305941927,9.77707292156188e-07,0.00128678500988906
"FAM192BP",6.16417432603506,0.742768498740578,1.58439586539399,0.468802346032301,0.63921092288759,NA
"TMEM131L",781.539463099414,0.0939696954591384,1.71059134164158,0.0549340413292165,0.956191011755915,0.999677995230459
"ENSG00000290441",3.92874785644422,0.633278932263817,1.35247535355298,0.468236948348212,0.63961515233515,NA
"ENSG00000280241",2.14308048302302,-0.629250337958656,2.07520909802363,-0.303222619136518,0.76172021239093,NA
"DCHS2",1.73530703474805,0.457251250156999,2.12359976713372,0.215318939676737,0.829518664197457,NA
"PLRG1",1429.34732255961,0.985361120453143,1.33485716405695,0.738177197520067,0.460406777482124,0.999677995230459
"MAP9-AS1",1.61548682929038,-2.63859733119814,1.85406835869619,-1.42313918406635,0.154695811261339,NA
"GUCY1A1",266.576011699463,1.63936184202108,1.99312936257861,0.822506492955457,0.410788692819953,0.999677995230459
"TDO2",188.659693148878,2.03229481864899,1.70970705504966,1.18868013830004,0.234565559259432,0.999677995230459
"CTSO",2619.5805536104,0.793284504465835,1.81737030664246,0.436501301669997,0.662473055018837,0.999677995230459
"PDGFC",19.628314449856,1.3324171098064,1.73174906574018,0.769405415695666,0.441652674587541,NA
"GRIA2",0.560490078009568,0.432107931315706,2.30371131281796,0.187570347426536,0.85121347295014,NA
"ENSG00000286133",1.66515692308107,-0.885099104161524,1.98509471335226,-0.445872480646954,0.655689361794583,NA
"ENSG00000287226",1.38859778304519,-0.0837121916224258,1.81845848223625,-0.0460347005115459,0.963282592208027,NA
"RXFP1",2.97484254216077,-0.502813462086095,1.30402988027565,-0.38558431036857,0.699804554856406,NA
"C4orf46",351.41298786922,3.02328080653138,1.94986636936938,1.55050666754623,0.121019954417016,0.86298298645479
"ETFDH",1285.99010278741,-0.677156393118657,1.16414499512167,-0.58167702129569,0.560784252261329,0.999677995230459
"PPID",254.186073593188,1.55311841073239,2.02304242737534,0.767714205948405,0.442656994498375,0.999677995230459
"FNIP2",105.707903440934,7.31694232018276,1.61472808759289,4.53137737332005,5.8600349591818e-06,0.00308501540426126
"C4orf45",17.5205127079822,-1.88425340637322,2.19229878254318,-0.85948750297046,0.390071611823434,NA
"RAPGEF2",744.28520499463,0.574282839144604,1.50126392806372,0.382532896720761,0.702066132824157,0.999677995230459
"FSTL5",37.4771327536847,1.77888126621996,1.19696393856421,1.48616111890035,0.1372365090993,0.895210464671949
"NAF1",182.410442657975,1.90352177570932,1.61486939894446,1.17874657662938,0.238499102989268,0.999677995230459
"TMA16",238.534496786457,-0.247382231183551,1.43470957917193,-0.17242669511298,0.863102086799307,0.999677995230459
"MARCHF1",56.2511113856881,-0.616001140589971,1.21383063488999,-0.507485247845801,0.611814384703553,0.999677995230459
"TRIM60P14",3.84474969880871,-2.2032490973067,1.88197636770056,-1.17071028899192,0.241715248076073,NA
"NACA3P",22.781405550716,-0.12429531812488,1.06212263614744,-0.117025392261413,0.906839931615153,0.999677995230459
"TRIM61",93.5762121851706,2.29789015665437,2.3385445651623,0.982615508332165,0.325796708780835,0.999677995230459
"ENSG00000240674",69.8918183064077,-0.073243037559776,0.808683249218647,-0.0905707366024259,0.927833685146212,0.999677995230459
"ENSG00000249617",1.91570081600243,0.989982151824488,1.52332816635667,0.649881078607127,0.515769041226288,NA
"TMEM192",726.767056011306,0.562282162121304,1.51002297822115,0.372366626356699,0.709619898522154,0.999677995230459
"KLHL2",202.974677556956,0.170304074066825,1.70151746795229,0.100089524365436,0.920273251914336,0.999677995230459
"MSMO1",1067.57658301664,1.88013075077864,1.64302477890749,1.1443106488198,0.252494828600107,0.999677995230459
"ENSG00000249675",1.02914900094587,0.661116882513966,2.18972597141927,0.301917633139028,0.762714853355174,NA
"SPOCK3",12.7699917008912,-1.16203595370366,1.06835331121481,-1.08768882120309,0.27673250440055,NA
"PALLD",7.17100631092676,-2.70856020542835,1.4358766416023,-1.88634603206989,0.0592483399654086,NA
"CBR4",181.287555212572,0.66561692044635,1.52689602436301,0.435928124656707,0.662888878809756,0.999677995230459
"SH3RF1",46.1539034625177,-1.06389698818844,1.70903962097657,-0.622511599573396,0.533605518867848,0.999677995230459
"NEK1",361.996155386163,-1.62668639786648,1.62340287263283,-1.00202261883911,0.316332668669471,0.999677995230459
"CLCN3",255.104628276855,3.1067723530987,1.48646640506781,2.09003872708241,0.0366143210079235,0.521408164979365
"HPF1",276.28623549158,1.33036385951593,1.13572504343038,1.17137846630348,0.241446683937757,0.999677995230459
"PTGES3P3",29.1088908537539,-0.655475763047696,0.840247366103733,-0.780098563220934,0.435332862098245,0.999677995230459
"LINC02275",212.617395616729,-1.41021435705675,2.09515253088274,-0.67308433933571,0.500893636486565,0.999677995230459
"MFAP3L",176.421987569234,0.366550794852814,1.64303085061772,0.223094286218061,0.823462125238002,0.999677995230459
"HSP90AA6P",10.5782449429708,-0.195760511528644,1.00344865258533,-0.195087721752655,0.845324274526006,NA
"GALNTL6",11.6416659647457,1.8180207132251,1.16663654947255,1.55834369671261,0.119151795745847,NA
"GALNT7",171.973544273239,1.56856482196527,1.10306208905806,1.42200954735442,0.155023479344665,0.914884375956461
"HMGB2",8649.93483800176,0.131083401024307,0.8307887922445,0.157781860140609,0.874628693107175,0.999677995230459
"SAP30-DT",58.7713798956272,0.897390474533885,1.97796967566919,0.453692736330893,0.650049995684235,0.999677995230459
"SAP30",518.484461922617,-0.605478689353355,1.09223389485508,-0.554348928563226,0.579340070853791,0.999677995230459
"RPL5P11",4.78047099963181,0.317694156658603,1.33459224487982,0.238045858484073,0.811845526378308,NA
"HAND2-AS1",25.6463234214865,-0.175391795164548,0.822869570818498,-0.213146531825314,0.83121267129926,0.999677995230459
"LINC02269",0.941354017439367,-0.25772252454117,2.16854810631124,-0.118845657050958,0.905397635891723,NA
"FBXO8",410.641472836449,10.233383069098,2.24335368312234,4.56164498094432,5.07544120497394e-06,0.00308501540426126
"CEP44",79.7825324705778,-1.20207980019691,2.27883615083165,-0.527497248873388,0.59784832641131,0.999677995230459
"GLRA3",0.969724939793748,-1.20363648083807,1.89893688987747,-0.63384754240871,0.526180322888846,NA
"GPM6A",21.2188010565573,0.122772343089035,1.61856826541243,0.0758524343474331,0.939536499669665,0.999677995230459
"SPCS3",3437.11529947872,-0.136461415733759,0.836370021338899,-0.163159142786234,0.870393134403197,0.999677995230459
"VEGFC",1.50503108205409,-0.0183643381507675,2.08358071885291,-0.00881383571301128,0.992967667612853,NA
"ENSG00000287544",1.43780013935616,-0.364548338295643,1.65627146135608,-0.220101805049015,0.825791869054086,NA
"NEIL3",489.450126983845,2.0594020222479,2.04605399079728,1.00652379238801,0.314163672490366,0.999677995230459
"AGA",1640.71062574393,0.600633454484042,1.49861755084648,0.400791685740488,0.68857350072078,0.999677995230459
"AGA-DT",125.669077183979,-0.539070616110975,0.93469839651755,-0.576732150305827,0.564120410342937,0.999677995230459
"LINC01098",1.0384087031287,0.849294118748805,1.68268290023123,0.504726183781922,0.61375116785717,NA
"TENM3-AS1",9.75840580241346,1.83969011233606,1.80972195770536,1.01655953529386,0.309363012113747,NA
"TENM3",208.398842900165,-0.233893665436297,1.30764613774745,-0.1788661769301,0.858042781347809,0.999677995230459
"DCTD",2124.64695935149,-0.268046236585869,0.807350211641119,-0.332007390003658,0.739883678812135,0.999677995230459
"WWC2",8.11350311884595,-1.56613590500727,1.37831712820698,-1.13626673641111,0.255844947669894,NA
"CDKN2AIP",322.60550235514,0.731651009144538,1.65811381529125,0.441254998539423,0.659028400979373,0.999677995230459
"ING2",279.328056467956,0.0637043673005942,1.52540110605461,0.0417623712528721,0.966688132216791,0.999677995230459
"RWDD4",684.549141862758,0.906950969914612,1.51264581545258,0.599579201323644,0.548786711841254,0.999677995230459
"TRAPPC11",174.188098528659,0.942686759819671,1.72066829210572,0.547860830669478,0.583787465878449,0.999677995230459
"STOX2",2.57830775242504,0.810410902045871,1.49205234541204,0.543151789907258,0.58702529686984,NA
"ENPP6",0.836550668896995,-1.85625261861089,1.77911474009862,-1.0433574500698,0.296782772532036,NA
"MYL12BP2",8.42779695272638,-0.490711914819896,1.1262135187737,-0.435718366579561,0.663041078368801,NA
"LINC02363",363.249342044675,1.58833527141312,2.28729756586076,0.694415669880449,0.487421569538612,0.999677995230459
"LINC02362",259.425139580904,4.10422708184949,2.51254010784579,1.63349714061615,0.10236448161297,0.816272497466086
"IRF2",1200.3326737918,-0.508310088196821,1.79693367584078,-0.282876377147857,0.777271603605544,0.999677995230459
"IRF2-DT",17.2610322069676,0.450836099461931,1.92556830243018,0.234131450384258,0.814882930515357,NA
"LINC02427",78.2404874504225,0.813191583509387,2.23265664492399,0.364225992992789,0.715689258508043,0.999677995230459
"CASP3",2480.44411978268,0.112187262434026,0.802263632123913,0.139838399675455,0.888787672811034,0.999677995230459
"PRIMPOL",29.5686159289596,4.47380287151354,2.15643040432929,2.07463355299195,0.0380205099515258,0.533648784137634
"CENPU",605.553643472742,-1.11889706878593,1.26478395847785,-0.884654696389812,0.37634289684503,0.999677995230459
"ACSL1",360.926038527768,0.566913095509669,1.86722930724699,0.303611930955344,0.761423560836229,0.999677995230459
"ENSG00000289197",0.644575531725298,-1.17974574594051,2.27983648478452,-0.517469456171114,0.604828485318885,NA
"SLC25A4",2532.71531084332,1.22204262507158,1.3862198073692,0.881564827291567,0.378012182629613,0.999677995230459
"CFAP97",470.27526685106,0.449661828543252,1.33595073346973,0.336585636938415,0.736429285130621,0.999677995230459
"SNX25",567.681377150302,-1.34455077087883,1.28307838222122,-1.04791008056047,0.294680037406301,0.999677995230459
"ANKRD37",260.060386311575,2.22251495133252,1.26630453775019,1.75511883996026,0.0792389823937898,0.734186633655809
"UFSP2",1028.34035939091,-0.838785330488871,1.47078497718795,-0.570297727743029,0.568475781796447,0.999677995230459
"C4orf47",121.560300223679,5.74513591515796,2.06846116181973,2.77749276670183,0.00547800593439022,0.185356242589917
"ENSG00000249679",115.800678992906,-0.960778503490841,1.30424276968626,-0.736656185352638,0.461331457921451,0.999677995230459
"SORBS2",6.28118457232984,-1.43101642799788,1.31011657369593,-1.09228175318848,0.274709278037987,NA
"FAM149A",39.380089158547,1.69046906682559,1.31328294193425,1.28720857695433,0.198021598563835,0.966659345548433
"CYP4V2",111.919837762102,-2.22332660458048,2.12577700020909,-1.04588891702271,0.295612321898051,0.999677995230459
"LINC02492",2.0858451259133,0.620522298610926,2.01549741570908,0.30787551190812,0.758177059983725,NA
"ENSG00000213331",4.7291375493626,0.551726194539329,1.1901748873816,0.463567329800693,0.642957765618725,NA
"RPL7AP27",3.88561067164016,-1.59183313062522,1.8011822555169,-0.883771270647118,0.37681969801968,NA
"LINC01060",13.2835805471207,-0.361259833495159,1.47759113371673,-0.244492420976057,0.806849471086428,NA
"ENSG00000180015",6.98401097119711,1.81198453196825,1.81969008442823,0.99576545889549,0.319364116667001,NA
"ENSG00000278974",39.9793057665498,-1.95630278652074,1.86140231306732,-1.0509833219757,0.293266249814807,0.999677995230459
"HSP90AA4P",7.88472458935123,-0.983637763266903,0.986767554926105,-0.996828238176684,0.318847889114778,NA
"FRG1-DT",2.90875871975707,1.50707717839491,1.73055965238166,0.870861155419181,0.383829968669119,NA
"FRG1",2958.17289600618,0.154367275879678,1.06335490414705,0.145170041796629,0.884576618521059,0.999677995230459
"TUBB7P",24.1245255634275,-0.507297484858732,1.18221647111482,-0.429107102847546,0.667845283486492,0.999677995230459
"CCDC127",1053.41596883776,0.321446142762226,1.22595426070746,0.262200763164466,0.793166665050218,0.999677995230459
"ENSG00000286001",14.4104501957257,0.756569568918691,1.78557297542646,0.423712488557346,0.671775506224195,NA
"EXOC3-AS1",114.770676752983,-1.96294905208256,1.97066766649687,-0.99608324907059,0.319209698031561,0.999677995230459
"EXOC3",576.349332837548,0.2646747632013,1.15457486399734,0.229240018516382,0.818682370336264,0.999677995230459
"ZDHHC11B",18.8394616106214,0.928125950087211,1.89146180109207,0.490692410257158,0.623644015353829,NA
"BRD9",930.364286678292,-0.979371595230967,1.24729288949111,-0.785197769892318,0.432337622810053,0.999677995230459
"TRIP13",2100.43975392795,0.853450474606168,1.14525556915884,0.745205260370837,0.456147643303845,0.999677995230459
"NKD2",535.647101861329,-0.664564740054213,1.98318468783895,-0.335099773676843,0.73754982358057,0.999677995230459
"TERT",28.7559489849822,0.140480703331997,1.89543137835257,0.0741154256157232,0.940918541152758,0.999677995230459
"CLPTM1L",25212.558389598,-0.924503734426597,1.02044883819059,-0.905977546180443,0.364947737255514,0.999677995230459
"LPCAT1",800.137274376622,1.60365847990211,1.57518763124748,1.0180745760631,0.308642516532318,0.999677995230459
"ENSG00000291055",47.2741824560898,-1.64653675188164,1.05591398437378,-1.55934742436254,0.118914172845443,0.858531775395964
"MRPL36",3696.95109104591,-0.170313935135867,0.925879913643084,-0.183948190933021,0.854054098896166,0.999677995230459
"NDUFS6",4616.21525085643,0.232901104676566,0.853086322634314,0.273010009066107,0.784845521625709,0.999677995230459
"ENSG00000249541",0.927113515338355,-1.02085601831255,2.07538576946267,-0.491887355754999,0.622798977365903,NA
"ENSG00000248973",81.8075003585595,-1.97372414537928,1.37911329147652,-1.43115446539287,0.152385950425822,0.907374313163213
"ICE1",443.868785549606,1.04958442019378,1.88938260504343,0.555517139510051,0.578540990088112,0.999677995230459
"MED10",3183.71347319203,1.27953552315123,1.04535390046826,1.22402137934155,0.220944162539442,0.983788887860703
"UBE2QL1",1124.48791098539,-0.382238396840184,1.36290821122692,-0.280457916161562,0.779126208380465,0.999677995230459
"NSUN2",1779.26359728936,-0.692338655267485,1.33176585159334,-0.519865150798966,0.603157566262838,0.999677995230459
"SRD5A1",318.486991284012,-1.61256994676262,1.73900143124277,-0.927296503494081,0.353772609246127,0.999677995230459
"TENT4A",553.008136038783,2.7769278054013,1.58658626050103,1.75025327934226,0.0800746188873139,0.736336822938452
"LINC02196",3.10848665518612,0.0735565933156518,1.10768314447224,0.0664058071865832,0.947054746944054,NA
"ADCY2",4.34856324872589,0.962441961816703,1.42449039845409,0.675639486837667,0.499269564679688,NA
"MTRR",1352.35292043699,-0.470003980471688,1.81515220945733,-0.258933646458334,0.795686437131232,0.999677995230459
"ENSG00000288002",20.5888118145332,-0.564143478234587,1.45632613460519,-0.387374410737693,0.698479045141275,0.999677995230459
"MIR4458HG",99.4065787601172,-2.08589662585505,1.49821106669769,-1.39225818859603,0.163844227852738,0.92380096580592
"SEMA5A",29.0841645415201,0.729245219144765,2.06786270251544,0.352656498063279,0.724345976017633,0.999677995230459
"ATPSCKMT",346.162030443783,0.797930939504981,1.55265695560244,0.513913222509205,0.607312662539792,0.999677995230459
"CCT5",10020.3049389875,-0.35782762746816,1.00898615464624,-0.354640770659156,0.722858728330337,0.999677995230459
"ENSG00000259802",44.9625487356118,-0.647909401687702,1.99400984536062,-0.324927884982697,0.745235651838445,0.999677995230459
"MARCHF6",2880.01353780303,0.0996096135535406,1.0614576198104,0.0938422897857503,0.925234437499769,0.999677995230459
"ANKRD33B",1158.03085509027,2.32556662559248,1.38850812140413,1.67486713958918,0.093960302214794,0.787134428153609
"DAP",3177.81224521524,0.318834045084946,0.782953019687416,0.407219893234765,0.683846492009068,0.999677995230459
"CTNND2",1.19020919030263,-1.16070378959216,1.88410736398816,-0.616049707026915,0.537861713787267,NA
"DNAH5",1.2480376813138,-3.65354596598836,2.00338563886715,-1.82368581221053,0.0681995849866827,NA
"TRIO",716.193110871656,-0.0315994891299824,1.24210800768861,-0.0254402104602679,0.979703838167685,0.999677995230459
"OTULINL",282.53161877399,-0.00921728260095078,1.89762038504907,-0.00485728477285116,0.996124462711723,0.999677995230459
"CCT6P2",4.63558064042753,-0.0923795513462008,1.37717405009591,-0.0670790677037281,0.946518757908342,NA
"EEF1A1P13",673.101838463816,-0.366416540830343,0.851724798091709,-0.43020532177917,0.667046291137923,0.999677995230459
"OTULIN",594.692040159857,2.93909754148104,1.62125026337116,1.81285863625373,0.0698536273957758,0.701533641485714
"ANKH",420.796785473234,-1.16197759415885,1.63693815845505,-0.709848193199629,0.477798279772577,0.999677995230459
"FBXL7",208.167025242222,-0.484741466360226,1.08248151836968,-0.447805766781396,0.654293381153475,0.999677995230459
"ZNF622",2556.17719971898,0.388759618237573,1.25236532288976,0.310420299198747,0.75624135952191,0.999677995230459
"RETREG1",9.51836095007993,-0.297238605635765,1.75615734047192,-0.16925511102319,0.865595982707079,NA
"MYO10",77.41335099918,-0.674612876421121,1.3427006436784,-0.502429845101572,0.61536518961668,0.999677995230459
"BASP1",432.828217927869,0.276511822394363,1.6515305130083,0.167427619542245,0.867033594637864,0.999677995230459
"FTH1P10",185.581594339248,-0.540250516289414,0.860567289736632,-0.62778416369364,0.530145341675868,0.999677995230459
"LINC02223",1.3410912970153,-1.80239744192311,1.541174119619,-1.16949630737939,0.242203728125968,NA
"RPL36AP21",85.4806512789568,-0.367055940695057,0.806556190043058,-0.45509035232308,0.649044238507655,0.999677995230459
"LINC02100",261.927739811268,4.48669913525533,2.50164413193306,1.79350015375224,0.0728929860745569,0.709981730230352
"CDH18",11.4155735652,-0.363544971068453,1.53266572118149,-0.237197822097964,0.812503325825003,NA
"LINC02241",77.425477951637,1.94201403222622,1.48859450187731,1.30459573092409,0.192030542720335,0.959410511690647
"GUSBP1",80.9139184962574,-0.487603109153348,1.13365850116301,-0.430114632098749,0.667112256739491,0.999677995230459
"CDH12",91.184330919146,-0.171830600822891,0.956525045025729,-0.179640461811712,0.857434837442384,0.999677995230459
"LINC02899",2.8171123356441,-1.71031986367646,1.91694654794826,-0.892210513384967,0.372280108066787,NA
"LINC02228",8.09151570593576,-2.76946451688724,1.72660283552099,-1.60399627517788,0.108714873647023,NA
"MSNP1",37.1454994320512,-0.097554920174993,1.41292117180077,-0.069044842785291,0.944953925261567,0.999677995230459
"CDH9",168.548499070267,1.70036834829058,2.02485608838534,0.839747751973074,0.401049833850681,0.999677995230459
"PURPL",343.356836336406,-0.476717492308369,1.07261518842815,-0.444444100224766,0.656721535382178,0.999677995230459
"ENSG00000250453",93.8365451060014,0.9103377523837,0.984901061380122,0.924293604789157,0.355333471522256,0.999677995230459
"LINC02109",757.462373921269,-0.596931078633766,1.65799882159922,-0.360031063265773,0.718823903924887,0.999677995230459
"ENSG00000250118",1.26287437484861,1.06920535146486,2.13782802470332,0.500136278086842,0.616979123143076,NA
"DROSHA",313.826716540231,0.626026582869257,1.5814780646572,0.395849045813325,0.692216392535122,0.999677995230459
"C5orf22",935.988018087202,0.882525498573159,1.37858085302648,0.640169560338588,0.522062370032208,0.999677995230459
"PDZD2",22.9675696930407,-0.404418271827562,0.923152448469174,-0.43808395081245,0.661325428104122,0.999677995230459
"GOLPH3",3354.20439125283,0.153028033219839,0.849672406962592,0.180102392364233,0.857072184485917,0.999677995230459
"GOLPH3-DT",244.265315885887,0.252167472833348,2.09313545147744,0.120473556861958,0.904108025627098,0.999677995230459
"MTMR12",2369.27557818653,0.0255688976763708,1.231835914093,0.0207567399065461,0.983439706850169,0.999677995230459
"ZFR",2371.09459415565,-0.572659632929428,0.884227168367792,-0.64763858589248,0.517218734403653,0.999677995230459
"ENSG00000249142",20.4537495719951,-0.0778257669872257,1.04899678660035,-0.0741906629089381,0.940858675296,0.999677995230459
"SUB1",16235.9063224235,0.13766809596677,0.810775858229494,0.169797971374478,0.865169022371391,0.999677995230459
"ENSG00000251062",3.07370291082112,-1.39180965326297,1.3674167311413,-1.01783868923507,0.308754622318186,NA
"ENSG00000250697",23.9915765951131,1.88036200559438,1.39602906276699,1.34693614606233,0.178000798808834,0.947181162575911
"TARS1-DT",42.8402591430524,1.23446750027484,2.26565819313525,0.544860431293285,0.585849512138482,0.999677995230459
"TARS1",3333.13477196534,1.27602139159828,0.868334495054383,1.46950443506032,0.141696019763969,0.899287156175305
"ADAMTS12",0.993990266425416,-0.741488905945867,2.17410430777611,-0.341054890188013,0.733062259806061,NA
"C1QTNF3-AMACR",37.206654528903,0.695187799920605,1.58856904506159,0.437618875982601,0.661662585552464,0.999677995230459
"ENSG00000290548",6.59152838055902,0.0974603059256389,2.20024681132886,0.044295169716336,0.964669121905389,NA
"RAI14",13.7166153541387,-3.78226449585995,1.81145071145842,-2.08797538455507,0.0368000551926835,NA
"RAD1",902.826451606089,0.452006630967142,1.71173657826865,0.264063195649139,0.79173122319578,0.999677995230459
"BRIX1",1756.86955675873,-0.241572116915741,0.957325530850947,-0.252340618870796,0.800777794391054,0.999677995230459
"DNAJC21",210.788588176568,1.60855811806102,1.9529875959445,0.823639700222005,0.410144311186393,0.999677995230459
"PRLR",6.97635608580128,-1.80767940879626,2.23415691200019,-0.809110317671412,0.418451694023434,NA
"LMBRD2",330.419551622117,0.0979201895112233,1.57765566548158,0.0620668956184004,0.950509559620575,0.999677995230459
"SKP2",907.873051097406,1.88130479212471,1.5118369074055,1.24438342714709,0.213358479448547,0.981728666152391
"NADK2",164.547404467479,1.30998746959557,1.79082330206422,0.731500125157853,0.46447372810557,0.999677995230459
"RANBP3L",0.757971838406563,-0.940858422819828,2.24020683986546,-0.4199873003139,0.674494731163813,NA
"ENSG00000250155",161.113562867069,4.13661784319543,2.46593658541695,1.67750373941428,0.0934440188461933,0.784024566187747
"NIPBL",1803.55659675549,-3.51308464675248,1.31253058704296,-2.67657354535806,0.0074379239568156,0.227656689945673
"RPS4XP6",3.2173606991336,-0.166928131089204,1.37224540530855,-0.121645975598417,0.903179400580719,NA
"CPLANE1",55.7564763075938,-1.7300764364816,2.16477665890463,-0.799193962742103,0.424177952087386,0.999677995230459
"NUP155",799.472054274926,0.234399227145305,1.25895578945584,0.186185431695436,0.852299348034453,0.999677995230459
"WDR70",610.737896856491,0.860797275126481,0.930203299990389,0.925386176479244,0.35476506676057,0.999677995230459
"LINC02119",1.53327376293903,0.243720339350358,1.64844946615102,0.147848232144733,0.882462543838355,NA
"LIFR-AS1",1.8438477023534,1.8090629587896,2.05102888633032,0.882027050348551,0.377762179311954,NA
"RICTOR",371.365757270964,-4.38792361472632,1.43391051067684,-3.06010980605415,0.00221255855503002,0.103079774450934
"ENSG00000289196",2.9360790069479,0.726338807885107,2.01767391360626,0.359988203736497,0.718855955078803,NA
"TTC33",283.825296112476,0.0375331807363407,1.36408116332029,0.0275153574036473,0.978048691048252,0.999677995230459
"PRKAA1",326.172927194293,3.04553232319919,1.29473211143215,2.35224900680838,0.0186602784941701,0.379692733290598
"RPL37",2842.67589661218,0.473511032829921,1.03115425817218,0.459204846488504,0.646087070584589,0.999677995230459
"CARD6",14.2512815723832,0.348799765580329,2.06014742474956,0.16930815794541,0.865554259505863,NA
"PLCXD3",15.978361997336,-2.80698125241338,1.66359252855331,-1.68730094914191,0.0915454985950719,NA
"ENSG00000251478",1.04031101206732,1.75937523798929,2.15648460479537,0.815853372695998,0.414584002903941,NA
"OXCT1",2101.08376817112,-0.334258189976191,1.43633553614753,-0.232715950809602,0.815981982286154,0.999677995230459
"RIMOC1",240.10869218222,-1.74447605866946,1.76328491940818,-0.989333056426846,0.322500215790031,0.999677995230459
"FBXO4",436.033109666434,7.25150819329848,1.70191819171928,4.26078540589133,2.03709759353795e-05,0.00574417844775515
"GHR",2.1521886312829,0.0293155646728559,1.45901106656721,0.020092763752526,0.983969372670478,NA
"SELENOP",31.6204288339048,1.44896535990383,2.16793253289654,0.668362754798411,0.503902064080924,0.999677995230459
"ENSG00000286271",0.879420872002932,-0.0643734765632522,2.09895221271755,-0.0306693388125815,0.97553324373737,NA
"ENSG00000287263",306.347932944535,-0.144814639580957,2.12572476043814,-0.0681248307758847,0.945686264169647,0.999677995230459
"ANXA2R-OT1",163.763080097561,-3.27624565189855,1.36348257559984,-2.40285113321469,0.0162678083543867,0.361156675131612
"ZNF131",399.617007522883,0.80938382396525,1.13897959985358,0.710621879504513,0.477318581056423,0.999677995230459
"HMGCS1",275.138300311345,1.80070240319524,1.91504036256447,0.940294752212886,0.347066390659376,0.999677995230459
"TMEM267",392.484330323206,1.84819386170318,1.73282782991254,1.06657674224707,0.28616300750654,0.999677995230459
"PAIP1",1787.34722285445,-0.310980704007029,1.04987958316712,-0.296206068765438,0.767072714488875,0.999677995230459
"NNT-AS1",140.026363330334,1.57640207704112,1.24001519556363,1.27127641877371,0.20363032842813,0.971510550386978
"NNT",2077.03101302616,-0.204124824469451,1.00651086879195,-0.202804391684761,0.839287925201604,0.999677995230459
"MRPS30",995.585763090778,-1.13368429417843,1.63528032099358,-0.693266028841837,0.488142617812393,0.999677995230459
"HCN1",3.4377500306053,-3.9564427620267,1.62149683405771,-2.43999413315284,0.0146875004391164,NA
"EMB",763.127427905837,3.73266136905459,1.47263703879843,2.53467845145344,0.0112550584732215,0.29405585772841
"ENSG00000213956",28.5099220856096,-0.473949187832804,0.977397925684172,-0.484909140257325,0.627740798444971,0.999677995230459
"PARP8",336.984695505629,2.83389053033239,1.56507189965809,1.81070948302853,0.0701858341544109,0.701576210475269
"ENSG00000240627",2.59168937573766,1.1639540227914,1.44745487101344,0.804138385313839,0.421317058142296,NA
"ITGA1",7.94245885531726,1.08570990162939,2.12270317798188,0.511475138347701,0.609018392852009,NA
"MOCS2",310.019329874736,-0.326710879932745,1.72180063108144,-0.189749541285475,0.849505397637988,0.999677995230459
"NDUFS4",1278.4039609199,0.220242670401758,0.912256041788557,0.241426376272558,0.809224671942372,0.999677995230459
"ARL15",198.580240405318,-0.480994450655335,1.57935663530362,-0.304550878442264,0.760708236957877,0.999677995230459
"SNX18",178.883684118118,0.0586078763423842,1.4168723871344,0.0413642589654228,0.967005505611169,0.999677995230459
"DHX29",965.294660704637,-1.15338904079645,1.02213058622859,-1.12841652166205,0.259144053520921,0.999677995230459
"MTREX",657.893490096397,-1.60372338245377,1.43983381427473,-1.11382533633688,0.265354125328845,0.999677995230459
"PLPP1",223.412124127541,1.7521263752982,1.58155561800895,1.10784998981192,0.267926606657148,0.999677995230459
"SLC38A9",731.367314944242,-2.20625082951014,2.20245688414374,-1.00172259688429,0.316477589839685,0.999677995230459
